"Region code","Region","Age","Sex","Population"
"04","Trentino-Alto Adige/Südtirol","98","Total","249"
"04","Trentino-Alto Adige/Südtirol","98","Males","41"
"04","Trentino-Alto Adige/Südtirol","98","Females","208"
"04","Trentino-Alto Adige/Südtirol","99","Total","103"
"04","Trentino-Alto Adige/Südtirol","99","Males","11"
"04","Trentino-Alto Adige/Südtirol","99","Females","92"
"04","Trentino-Alto Adige/Südtirol","100 and over","Total","206"
"04","Trentino-Alto Adige/Südtirol","100 and over","Males","32"
"04","Trentino-Alto Adige/Südtirol","100 and over","Females","174"
"05","Veneto","0","Total","36479"
"05","Veneto","0","Males","18821"
"05","Veneto","0","Females","17658"
"05","Veneto","1","Total","37834"
"05","Veneto","1","Males","19507"
"05","Veneto","1","Females","18327"
"05","Veneto","2","Total","38991"
"05","Veneto","2","Males","19921"
"05","Veneto","2","Females","19070"
"05","Veneto","3","Total","40452"
"05","Veneto","3","Males","20640"
"05","Veneto","3","Females","19812"
"05","Veneto","4","Total","41422"
"05","Veneto","4","Males","21250"
"05","Veneto","4","Females","20172"
"05","Veneto","5","Total","43589"
"05","Veneto","5","Males","22360"
"05","Veneto","5","Females","21229"
"05","Veneto","6","Total","44408"
"05","Veneto","6","Males","22732"
"05","Veneto","6","Females","21676"
"05","Veneto","7","Total","45788"
"05","Veneto","7","Males","23550"
"05","Veneto","7","Females","22238"
"05","Veneto","8","Total","46487"
"05","Veneto","8","Males","23951"
"05","Veneto","8","Females","22536"
"05","Veneto","9","Total","47479"
"05","Veneto","9","Males","24346"
"05","Veneto","9","Females","23133"
"05","Veneto","10","Total","46867"
"05","Veneto","10","Males","23974"
"05","Veneto","10","Females","22893"
"05","Veneto","11","Total","46949"
"05","Veneto","11","Males","24164"
"05","Veneto","11","Females","22785"
"05","Veneto","12","Total","46559"
"05","Veneto","12","Males","24036"
"05","Veneto","12","Females","22523"
"05","Veneto","13","Total","47185"
"05","Veneto","13","Males","24294"
"05","Veneto","13","Females","22891"
"05","Veneto","14","Total","46217"
"05","Veneto","14","Males","23678"
"05","Veneto","14","Females","22539"
"05","Veneto","15","Total","45685"
"05","Veneto","15","Males","23625"
"05","Veneto","15","Females","22060"
"05","Veneto","16","Total","45397"
"05","Veneto","16","Males","23458"
"05","Veneto","16","Females","21939"
"05","Veneto","17","Total","47220"
"05","Veneto","17","Males","24382"
"05","Veneto","17","Females","22838"
"05","Veneto","18","Total","46375"
"05","Veneto","18","Males","23807"
"05","Veneto","18","Females","22568"
"05","Veneto","19","Total","46981"
"05","Veneto","19","Males","24530"
"05","Veneto","19","Females","22451"
"05","Veneto","20","Total","46973"
"05","Veneto","20","Males","24463"
"05","Veneto","20","Females","22510"
"05","Veneto","21","Total","46461"
"05","Veneto","21","Males","24277"
"05","Veneto","21","Females","22184"
"05","Veneto","22","Total","45644"
"05","Veneto","22","Males","23949"
"05","Veneto","22","Females","21695"
"05","Veneto","23","Total","45896"
"05","Veneto","23","Males","23753"
"05","Veneto","23","Females","22143"
"05","Veneto","24","Total","46400"
"05","Veneto","24","Males","23622"
"05","Veneto","24","Females","22778"
"05","Veneto","25","Total","48250"
"05","Veneto","25","Males","24759"
"05","Veneto","25","Females","23491"
"05","Veneto","26","Total","48012"
"05","Veneto","26","Males","24341"
"05","Veneto","26","Females","23671"
"05","Veneto","27","Total","49241"
"05","Veneto","27","Males","25129"
"05","Veneto","27","Females","24112"
"05","Veneto","28","Total","48964"
"05","Veneto","28","Males","24678"
"05","Veneto","28","Females","24286"
"05","Veneto","29","Total","50337"
"05","Veneto","29","Males","25195"
"05","Veneto","29","Females","25142"
"05","Veneto","30","Total","48523"
"05","Veneto","30","Males","24507"
"05","Veneto","30","Females","24016"
"05","Veneto","31","Total","49349"
"05","Veneto","31","Males","24551"
"05","Veneto","31","Females","24798"
"05","Veneto","32","Total","52001"
"05","Veneto","32","Males","25876"
"05","Veneto","32","Females","26125"
"05","Veneto","33","Total","52191"
"05","Veneto","33","Males","25925"
"05","Veneto","33","Females","26266"
"05","Veneto","34","Total","53407"
"05","Veneto","34","Males","26810"
"05","Veneto","34","Females","26597"
"05","Veneto","35","Total","55439"
"05","Veneto","35","Males","27416"
"05","Veneto","35","Females","28023"
"05","Veneto","36","Total","56739"
"05","Veneto","36","Males","28373"
"05","Veneto","36","Females","28366"
"05","Veneto","37","Total","58435"
"05","Veneto","37","Males","29569"
"05","Veneto","37","Females","28866"
"05","Veneto","38","Total","61048"
"05","Veneto","38","Males","30672"
"05","Veneto","38","Females","30376"
"05","Veneto","39","Total","65307"
"05","Veneto","39","Males","32743"
"05","Veneto","39","Females","32564"
"05","Veneto","40","Total","67761"
"05","Veneto","40","Males","33825"
"05","Veneto","40","Females","33936"
"05","Veneto","41","Total","71024"
"05","Veneto","41","Males","35736"
"05","Veneto","41","Females","35288"
"05","Veneto","42","Total","74637"
"05","Veneto","42","Males","37638"
"05","Veneto","42","Females","36999"
"05","Veneto","43","Total","79501"
"05","Veneto","43","Males","40029"
"05","Veneto","43","Females","39472"
"05","Veneto","44","Total","78881"
"05","Veneto","44","Males","39759"
"05","Veneto","44","Females","39122"
"05","Veneto","45","Total","80162"
"05","Veneto","45","Males","40776"
"05","Veneto","45","Females","39386"
"05","Veneto","46","Total","81203"
"05","Veneto","46","Males","40866"
"05","Veneto","46","Females","40337"
"05","Veneto","47","Total","81340"
"05","Veneto","47","Males","41069"
"05","Veneto","47","Females","40271"
"05","Veneto","48","Total","83548"
"05","Veneto","48","Males","42183"
"05","Veneto","48","Females","41365"
"05","Veneto","49","Total","82581"
"05","Veneto","49","Males","41475"
"05","Veneto","49","Females","41106"
"05","Veneto","50","Total","83227"
"05","Veneto","50","Males","41923"
"05","Veneto","50","Females","41304"
"05","Veneto","51","Total","83953"
"05","Veneto","51","Males","42153"
"05","Veneto","51","Females","41800"
"05","Veneto","52","Total","83987"
"05","Veneto","52","Males","42227"
"05","Veneto","52","Females","41760"
"05","Veneto","53","Total","84616"
"05","Veneto","53","Males","42068"
"05","Veneto","53","Females","42548"
"05","Veneto","54","Total","79137"
"05","Veneto","54","Males","39426"
"05","Veneto","54","Females","39711"
"05","Veneto","55","Total","76254"
"05","Veneto","55","Males","37971"
"05","Veneto","55","Females","38283"
"05","Veneto","56","Total","74573"
"05","Veneto","56","Males","36983"
"05","Veneto","56","Females","37590"
"05","Veneto","57","Total","70482"
"05","Veneto","57","Males","34825"
"05","Veneto","57","Females","35657"
"05","Veneto","58","Total","70021"
"05","Veneto","58","Males","34618"
"05","Veneto","58","Females","35403"
"05","Veneto","59","Total","65620"
"05","Veneto","59","Males","32225"
"05","Veneto","59","Females","33395"
"05","Veneto","60","Total","64191"
"05","Veneto","60","Males","31541"
"05","Veneto","60","Females","32650"
"05","Veneto","61","Total","63020"
"05","Veneto","61","Males","30692"
"05","Veneto","61","Females","32328"
"05","Veneto","62","Total","60632"
"05","Veneto","62","Males","29455"
"05","Veneto","62","Females","31177"
"05","Veneto","63","Total","59586"
"05","Veneto","63","Males","29155"
"05","Veneto","63","Females","30431"
"05","Veneto","64","Total","57537"
"05","Veneto","64","Males","28175"
"05","Veneto","64","Females","29362"
"05","Veneto","65","Total","56502"
"05","Veneto","65","Males","27397"
"05","Veneto","65","Females","29105"
"05","Veneto","66","Total","55564"
"05","Veneto","66","Males","27075"
"05","Veneto","66","Females","28489"
"05","Veneto","67","Total","57824"
"05","Veneto","67","Males","27649"
"05","Veneto","67","Females","30175"
"05","Veneto","68","Total","56878"
"05","Veneto","68","Males","27420"
"05","Veneto","68","Females","29458"
"05","Veneto","69","Total","58329"
"05","Veneto","69","Males","27882"
"05","Veneto","69","Females","30447"
"05","Veneto","70","Total","56845"
"05","Veneto","70","Males","27092"
"05","Veneto","70","Females","29753"
"05","Veneto","71","Total","61221"
"05","Veneto","71","Males","29111"
"05","Veneto","71","Females","32110"
"05","Veneto","72","Total","41639"
"05","Veneto","72","Males","19397"
"05","Veneto","72","Females","22242"
"05","Veneto","73","Total","47926"
"05","Veneto","73","Males","22417"
"05","Veneto","73","Females","25509"
"05","Veneto","74","Total","48497"
"05","Veneto","74","Males","22332"
"05","Veneto","74","Females","26165"
"05","Veneto","75","Total","46639"
"05","Veneto","75","Males","21263"
"05","Veneto","75","Females","25376"
"05","Veneto","76","Total","45825"
"05","Veneto","76","Males","20891"
"05","Veneto","76","Females","24934"
"05","Veneto","77","Total","47742"
"05","Veneto","77","Males","21400"
"05","Veneto","77","Females","26342"
"05","Veneto","78","Total","46005"
"05","Veneto","78","Males","20737"
"05","Veneto","78","Females","25268"
"05","Veneto","79","Total","43493"
"05","Veneto","79","Males","18904"
"05","Veneto","79","Females","24589"
"05","Veneto","80","Total","38582"
"05","Veneto","80","Males","16498"
"05","Veneto","80","Females","22084"
"05","Veneto","81","Total","34966"
"05","Veneto","81","Males","14394"
"05","Veneto","81","Females","20572"
"05","Veneto","82","Total","34232"
"05","Veneto","82","Males","14035"
"05","Veneto","82","Females","20197"
"05","Veneto","83","Total","31685"
"05","Veneto","83","Males","12596"
"05","Veneto","83","Females","19089"
"05","Veneto","84","Total","27766"
"05","Veneto","84","Males","10648"
"05","Veneto","84","Females","17118"
"05","Veneto","85","Total","25995"
"05","Veneto","85","Males","9406"
"05","Veneto","85","Females","16589"
"05","Veneto","86","Total","23646"
"05","Veneto","86","Males","8306"
"05","Veneto","86","Females","15340"
"05","Veneto","87","Total","22413"
"05","Veneto","87","Males","7440"
"05","Veneto","87","Females","14973"
"05","Veneto","88","Total","18283"
"05","Veneto","88","Males","5876"
"05","Veneto","88","Females","12407"
"05","Veneto","89","Total","16445"
"05","Veneto","89","Males","4850"
"05","Veneto","89","Females","11595"
"05","Veneto","90","Total","14315"
"05","Veneto","90","Males","4007"
"05","Veneto","90","Females","10308"
"05","Veneto","91","Total","11604"
"05","Veneto","91","Males","3082"
"05","Veneto","91","Females","8522"
"05","Veneto","92","Total","9494"
"05","Veneto","92","Males","2342"
"05","Veneto","92","Females","7152"
"05","Veneto","93","Total","7416"
"05","Veneto","93","Males","1755"
"05","Veneto","93","Females","5661"
"05","Veneto","94","Total","6099"
"05","Veneto","94","Males","1377"
"05","Veneto","94","Females","4722"
"05","Veneto","95","Total","4410"
"05","Veneto","95","Males","912"
"05","Veneto","95","Females","3498"
"05","Veneto","96","Total","3196"
"05","Veneto","96","Males","573"
"05","Veneto","96","Females","2623"
"05","Veneto","97","Total","2256"
"05","Veneto","97","Males","386"
"05","Veneto","97","Females","1870"
"05","Veneto","98","Total","1009"
"05","Veneto","98","Males","170"
"05","Veneto","98","Females","839"
"05","Veneto","99","Total","543"
"05","Veneto","99","Males","98"
"05","Veneto","99","Females","445"
"05","Veneto","100 and over","Total","1197"
"05","Veneto","100 and over","Males","155"
"05","Veneto","100 and over","Females","1042"
"06","Friuli-Venezia Giulia","0","Total","8115"
"06","Friuli-Venezia Giulia","0","Males","4119"
"06","Friuli-Venezia Giulia","0","Females","3996"
"06","Friuli-Venezia Giulia","1","Total","8496"
"06","Friuli-Venezia Giulia","1","Males","4377"
"06","Friuli-Venezia Giulia","1","Females","4119"
"06","Friuli-Venezia Giulia","2","Total","8591"
"06","Friuli-Venezia Giulia","2","Males","4392"
"06","Friuli-Venezia Giulia","2","Females","4199"
"06","Friuli-Venezia Giulia","3","Total","9158"
"06","Friuli-Venezia Giulia","3","Males","4751"
"06","Friuli-Venezia Giulia","3","Females","4407"
"06","Friuli-Venezia Giulia","4","Total","9365"
"06","Friuli-Venezia Giulia","4","Males","4833"
"06","Friuli-Venezia Giulia","4","Females","4532"
"06","Friuli-Venezia Giulia","5","Total","9782"
"06","Friuli-Venezia Giulia","5","Males","4969"
"06","Friuli-Venezia Giulia","5","Females","4813"
"06","Friuli-Venezia Giulia","6","Total","9956"
"06","Friuli-Venezia Giulia","6","Males","5199"
"06","Friuli-Venezia Giulia","6","Females","4757"
"06","Friuli-Venezia Giulia","7","Total","10385"
"06","Friuli-Venezia Giulia","7","Males","5322"
"06","Friuli-Venezia Giulia","7","Females","5063"
"06","Friuli-Venezia Giulia","8","Total","10510"
"06","Friuli-Venezia Giulia","8","Males","5355"
"06","Friuli-Venezia Giulia","8","Females","5155"
"06","Friuli-Venezia Giulia","9","Total","10459"
"06","Friuli-Venezia Giulia","9","Males","5417"
"06","Friuli-Venezia Giulia","9","Females","5042"
"06","Friuli-Venezia Giulia","10","Total","10655"
"06","Friuli-Venezia Giulia","10","Males","5410"
"06","Friuli-Venezia Giulia","10","Females","5245"
"06","Friuli-Venezia Giulia","11","Total","10639"
"06","Friuli-Venezia Giulia","11","Males","5412"
"06","Friuli-Venezia Giulia","11","Females","5227"
"06","Friuli-Venezia Giulia","12","Total","10422"
"06","Friuli-Venezia Giulia","12","Males","5411"
"06","Friuli-Venezia Giulia","12","Females","5011"
"06","Friuli-Venezia Giulia","13","Total","10486"
"06","Friuli-Venezia Giulia","13","Males","5319"
"06","Friuli-Venezia Giulia","13","Females","5167"
"06","Friuli-Venezia Giulia","14","Total","10421"
"06","Friuli-Venezia Giulia","14","Males","5423"
"06","Friuli-Venezia Giulia","14","Females","4998"
"06","Friuli-Venezia Giulia","15","Total","10287"
"06","Friuli-Venezia Giulia","15","Males","5285"
"06","Friuli-Venezia Giulia","15","Females","5002"
"06","Friuli-Venezia Giulia","16","Total","10424"
"06","Friuli-Venezia Giulia","16","Males","5419"
"06","Friuli-Venezia Giulia","16","Females","5005"
"06","Friuli-Venezia Giulia","17","Total","10699"
"06","Friuli-Venezia Giulia","17","Males","5502"
"06","Friuli-Venezia Giulia","17","Females","5197"
"06","Friuli-Venezia Giulia","18","Total","10321"
"06","Friuli-Venezia Giulia","18","Males","5384"
"06","Friuli-Venezia Giulia","18","Females","4937"
"06","Friuli-Venezia Giulia","19","Total","10438"
"06","Friuli-Venezia Giulia","19","Males","5491"
"06","Friuli-Venezia Giulia","19","Females","4947"
"06","Friuli-Venezia Giulia","20","Total","10292"
"06","Friuli-Venezia Giulia","20","Males","5403"
"06","Friuli-Venezia Giulia","20","Females","4889"
"06","Friuli-Venezia Giulia","21","Total","10590"
"06","Friuli-Venezia Giulia","21","Males","5585"
"06","Friuli-Venezia Giulia","21","Females","5005"
"06","Friuli-Venezia Giulia","22","Total","10238"
"06","Friuli-Venezia Giulia","22","Males","5376"
"06","Friuli-Venezia Giulia","22","Females","4862"
"06","Friuli-Venezia Giulia","23","Total","10290"
"06","Friuli-Venezia Giulia","23","Males","5359"
"06","Friuli-Venezia Giulia","23","Females","4931"
"06","Friuli-Venezia Giulia","24","Total","10523"
"06","Friuli-Venezia Giulia","24","Males","5498"
"06","Friuli-Venezia Giulia","24","Females","5025"
"06","Friuli-Venezia Giulia","25","Total","11182"
"06","Friuli-Venezia Giulia","25","Males","5790"
"06","Friuli-Venezia Giulia","25","Females","5392"
"06","Friuli-Venezia Giulia","26","Total","11149"
"06","Friuli-Venezia Giulia","26","Males","5663"
"06","Friuli-Venezia Giulia","26","Females","5486"
"06","Friuli-Venezia Giulia","27","Total","11432"
"06","Friuli-Venezia Giulia","27","Males","5865"
"06","Friuli-Venezia Giulia","27","Females","5567"
"06","Friuli-Venezia Giulia","28","Total","11460"
"06","Friuli-Venezia Giulia","28","Males","5872"
"06","Friuli-Venezia Giulia","28","Females","5588"
"06","Friuli-Venezia Giulia","29","Total","11833"
"06","Friuli-Venezia Giulia","29","Males","6021"
"06","Friuli-Venezia Giulia","29","Females","5812"
"06","Friuli-Venezia Giulia","30","Total","11299"
"06","Friuli-Venezia Giulia","30","Males","5682"
"06","Friuli-Venezia Giulia","30","Females","5617"
"06","Friuli-Venezia Giulia","31","Total","11693"
"06","Friuli-Venezia Giulia","31","Males","5919"
"06","Friuli-Venezia Giulia","31","Females","5774"
"06","Friuli-Venezia Giulia","32","Total","12256"
"06","Friuli-Venezia Giulia","32","Males","6135"
"06","Friuli-Venezia Giulia","32","Females","6121"
"06","Friuli-Venezia Giulia","33","Total","12458"
"06","Friuli-Venezia Giulia","33","Males","6386"
"06","Friuli-Venezia Giulia","33","Females","6072"
"06","Friuli-Venezia Giulia","34","Total","12547"
"06","Friuli-Venezia Giulia","34","Males","6410"
"06","Friuli-Venezia Giulia","34","Females","6137"
"06","Friuli-Venezia Giulia","35","Total","13308"
"06","Friuli-Venezia Giulia","35","Males","6781"
"06","Friuli-Venezia Giulia","35","Females","6527"
"06","Friuli-Venezia Giulia","36","Total","13388"
"06","Friuli-Venezia Giulia","36","Males","6874"
"06","Friuli-Venezia Giulia","36","Females","6514"
"06","Friuli-Venezia Giulia","37","Total","13849"
"06","Friuli-Venezia Giulia","37","Males","7061"
"06","Friuli-Venezia Giulia","37","Females","6788"
"06","Friuli-Venezia Giulia","38","Total","14298"
"06","Friuli-Venezia Giulia","38","Males","7349"
"06","Friuli-Venezia Giulia","38","Females","6949"
"06","Friuli-Venezia Giulia","39","Total","15596"
"06","Friuli-Venezia Giulia","39","Males","8003"
"06","Friuli-Venezia Giulia","39","Females","7593"
"06","Friuli-Venezia Giulia","40","Total","15809"
"06","Friuli-Venezia Giulia","40","Males","8045"
"06","Friuli-Venezia Giulia","40","Females","7764"
"06","Friuli-Venezia Giulia","41","Total","16799"
"06","Friuli-Venezia Giulia","41","Males","8397"
"06","Friuli-Venezia Giulia","41","Females","8402"
"06","Friuli-Venezia Giulia","42","Total","17779"
"06","Friuli-Venezia Giulia","42","Males","8982"
"06","Friuli-Venezia Giulia","42","Females","8797"
"06","Friuli-Venezia Giulia","43","Total","19239"
"06","Friuli-Venezia Giulia","43","Males","9712"
"06","Friuli-Venezia Giulia","43","Females","9527"
"06","Friuli-Venezia Giulia","44","Total","19074"
"06","Friuli-Venezia Giulia","44","Males","9496"
"06","Friuli-Venezia Giulia","44","Females","9578"
"06","Friuli-Venezia Giulia","45","Total","19715"
"06","Friuli-Venezia Giulia","45","Males","9899"
"06","Friuli-Venezia Giulia","45","Females","9816"
"06","Friuli-Venezia Giulia","46","Total","19746"
"06","Friuli-Venezia Giulia","46","Males","9854"
"06","Friuli-Venezia Giulia","46","Females","9892"
"06","Friuli-Venezia Giulia","47","Total","19925"
"06","Friuli-Venezia Giulia","47","Males","9846"
"06","Friuli-Venezia Giulia","47","Females","10079"
"06","Friuli-Venezia Giulia","48","Total","20104"
"06","Friuli-Venezia Giulia","48","Males","10133"
"06","Friuli-Venezia Giulia","48","Females","9971"
"06","Friuli-Venezia Giulia","49","Total","19984"
"06","Friuli-Venezia Giulia","49","Males","10097"
"06","Friuli-Venezia Giulia","49","Females","9887"
"06","Friuli-Venezia Giulia","50","Total","20246"
"06","Friuli-Venezia Giulia","50","Males","10043"
"06","Friuli-Venezia Giulia","50","Females","10203"
"06","Friuli-Venezia Giulia","51","Total","20266"
"06","Friuli-Venezia Giulia","51","Males","10069"
"06","Friuli-Venezia Giulia","51","Females","10197"
"06","Friuli-Venezia Giulia","52","Total","20534"
"06","Friuli-Venezia Giulia","52","Males","10296"
"06","Friuli-Venezia Giulia","52","Females","10238"
"06","Friuli-Venezia Giulia","53","Total","20922"
"06","Friuli-Venezia Giulia","53","Males","10471"
"06","Friuli-Venezia Giulia","53","Females","10451"
"06","Friuli-Venezia Giulia","54","Total","19796"
"06","Friuli-Venezia Giulia","54","Males","9762"
"06","Friuli-Venezia Giulia","54","Females","10034"
"06","Friuli-Venezia Giulia","55","Total","18725"
"06","Friuli-Venezia Giulia","55","Males","9341"
"06","Friuli-Venezia Giulia","55","Females","9384"
"06","Friuli-Venezia Giulia","56","Total","18256"
"06","Friuli-Venezia Giulia","56","Males","9161"
"06","Friuli-Venezia Giulia","56","Females","9095"
"06","Friuli-Venezia Giulia","57","Total","17672"
"06","Friuli-Venezia Giulia","57","Males","8870"
"06","Friuli-Venezia Giulia","57","Females","8802"
"06","Friuli-Venezia Giulia","58","Total","17489"
"06","Friuli-Venezia Giulia","58","Males","8646"
"06","Friuli-Venezia Giulia","58","Females","8843"
"06","Friuli-Venezia Giulia","59","Total","16447"
"06","Friuli-Venezia Giulia","59","Males","7980"
"06","Friuli-Venezia Giulia","59","Females","8467"
"06","Friuli-Venezia Giulia","60","Total","16097"
"06","Friuli-Venezia Giulia","60","Males","7776"
"06","Friuli-Venezia Giulia","60","Females","8321"
"06","Friuli-Venezia Giulia","61","Total","15906"
"06","Friuli-Venezia Giulia","61","Males","7789"
"06","Friuli-Venezia Giulia","61","Females","8117"
"06","Friuli-Venezia Giulia","62","Total","15557"
"06","Friuli-Venezia Giulia","62","Males","7594"
"06","Friuli-Venezia Giulia","62","Females","7963"
"06","Friuli-Venezia Giulia","63","Total","15336"
"06","Friuli-Venezia Giulia","63","Males","7381"
"06","Friuli-Venezia Giulia","63","Females","7955"
"06","Friuli-Venezia Giulia","64","Total","15214"
"06","Friuli-Venezia Giulia","64","Males","7268"
"06","Friuli-Venezia Giulia","64","Females","7946"
"06","Friuli-Venezia Giulia","65","Total","15008"
"06","Friuli-Venezia Giulia","65","Males","7049"
"06","Friuli-Venezia Giulia","65","Females","7959"
"06","Friuli-Venezia Giulia","66","Total","14875"
"06","Friuli-Venezia Giulia","66","Males","7031"
"06","Friuli-Venezia Giulia","66","Females","7844"
"06","Friuli-Venezia Giulia","67","Total","15789"
"06","Friuli-Venezia Giulia","67","Males","7479"
"06","Friuli-Venezia Giulia","67","Females","8310"
"06","Friuli-Venezia Giulia","68","Total","15554"
"06","Friuli-Venezia Giulia","68","Males","7392"
"06","Friuli-Venezia Giulia","68","Females","8162"
"06","Friuli-Venezia Giulia","69","Total","16519"
"06","Friuli-Venezia Giulia","69","Males","7881"
"06","Friuli-Venezia Giulia","69","Females","8638"
"06","Friuli-Venezia Giulia","70","Total","16475"
"06","Friuli-Venezia Giulia","70","Males","7690"
"06","Friuli-Venezia Giulia","70","Females","8785"
"06","Friuli-Venezia Giulia","71","Total","17265"
"06","Friuli-Venezia Giulia","71","Males","8183"
"06","Friuli-Venezia Giulia","71","Females","9082"
"06","Friuli-Venezia Giulia","72","Total","11746"
"06","Friuli-Venezia Giulia","72","Males","5557"
"06","Friuli-Venezia Giulia","72","Females","6189"
"06","Friuli-Venezia Giulia","73","Total","13982"
"06","Friuli-Venezia Giulia","73","Males","6487"
"06","Friuli-Venezia Giulia","73","Females","7495"
"06","Friuli-Venezia Giulia","74","Total","13615"
"06","Friuli-Venezia Giulia","74","Males","6322"
"06","Friuli-Venezia Giulia","74","Females","7293"
"06","Friuli-Venezia Giulia","75","Total","13606"
"06","Friuli-Venezia Giulia","75","Males","6132"
"06","Friuli-Venezia Giulia","75","Females","7474"
"06","Friuli-Venezia Giulia","76","Total","13633"
"06","Friuli-Venezia Giulia","76","Males","6182"
"06","Friuli-Venezia Giulia","76","Females","7451"
"06","Friuli-Venezia Giulia","77","Total","14207"
"06","Friuli-Venezia Giulia","77","Males","6393"
"06","Friuli-Venezia Giulia","77","Females","7814"
"06","Friuli-Venezia Giulia","78","Total","13346"
"06","Friuli-Venezia Giulia","78","Males","5887"
"06","Friuli-Venezia Giulia","78","Females","7459"
"06","Friuli-Venezia Giulia","79","Total","12528"
"06","Friuli-Venezia Giulia","79","Males","5444"
"06","Friuli-Venezia Giulia","79","Females","7084"
"06","Friuli-Venezia Giulia","80","Total","11254"
"06","Friuli-Venezia Giulia","80","Males","4842"
"06","Friuli-Venezia Giulia","80","Females","6412"
"06","Friuli-Venezia Giulia","81","Total","10048"
"06","Friuli-Venezia Giulia","81","Males","4115"
"06","Friuli-Venezia Giulia","81","Females","5933"
"06","Friuli-Venezia Giulia","82","Total","9537"
"06","Friuli-Venezia Giulia","82","Males","3859"
"06","Friuli-Venezia Giulia","82","Females","5678"
"06","Friuli-Venezia Giulia","83","Total","8491"
"06","Friuli-Venezia Giulia","83","Males","3242"
"06","Friuli-Venezia Giulia","83","Females","5249"
"06","Friuli-Venezia Giulia","84","Total","7818"
"06","Friuli-Venezia Giulia","84","Males","2981"
"06","Friuli-Venezia Giulia","84","Females","4837"
"06","Friuli-Venezia Giulia","85","Total","7244"
"06","Friuli-Venezia Giulia","85","Males","2617"
"06","Friuli-Venezia Giulia","85","Females","4627"
"06","Friuli-Venezia Giulia","86","Total","6574"
"06","Friuli-Venezia Giulia","86","Males","2289"
"06","Friuli-Venezia Giulia","86","Females","4285"
"06","Friuli-Venezia Giulia","87","Total","6445"
"06","Friuli-Venezia Giulia","87","Males","2125"
"06","Friuli-Venezia Giulia","87","Females","4320"
"06","Friuli-Venezia Giulia","88","Total","5364"
"06","Friuli-Venezia Giulia","88","Males","1692"
"06","Friuli-Venezia Giulia","88","Females","3672"
"06","Friuli-Venezia Giulia","89","Total","4657"
"06","Friuli-Venezia Giulia","89","Males","1405"
"06","Friuli-Venezia Giulia","89","Females","3252"
"06","Friuli-Venezia Giulia","90","Total","4117"
"06","Friuli-Venezia Giulia","90","Males","1137"
"06","Friuli-Venezia Giulia","90","Females","2980"
"06","Friuli-Venezia Giulia","91","Total","3600"
"06","Friuli-Venezia Giulia","91","Males","898"
"06","Friuli-Venezia Giulia","91","Females","2702"
"06","Friuli-Venezia Giulia","92","Total","2957"
"06","Friuli-Venezia Giulia","92","Males","718"
"06","Friuli-Venezia Giulia","92","Females","2239"
"06","Friuli-Venezia Giulia","93","Total","2481"
"06","Friuli-Venezia Giulia","93","Males","563"
"06","Friuli-Venezia Giulia","93","Females","1918"
"06","Friuli-Venezia Giulia","94","Total","1945"
"06","Friuli-Venezia Giulia","94","Males","433"
"06","Friuli-Venezia Giulia","94","Females","1512"
"06","Friuli-Venezia Giulia","95","Total","1468"
"06","Friuli-Venezia Giulia","95","Males","293"
"06","Friuli-Venezia Giulia","95","Females","1175"
"06","Friuli-Venezia Giulia","96","Total","1257"
"06","Friuli-Venezia Giulia","96","Males","219"
"06","Friuli-Venezia Giulia","96","Females","1038"
"06","Friuli-Venezia Giulia","97","Total","846"
"06","Friuli-Venezia Giulia","97","Males","138"
"06","Friuli-Venezia Giulia","97","Females","708"
"06","Friuli-Venezia Giulia","98","Total","382"
"06","Friuli-Venezia Giulia","98","Males","63"
"06","Friuli-Venezia Giulia","98","Females","319"
"06","Friuli-Venezia Giulia","99","Total","175"
"06","Friuli-Venezia Giulia","99","Males","26"
"06","Friuli-Venezia Giulia","99","Females","149"
"06","Friuli-Venezia Giulia","100 and over","Total","420"
"06","Friuli-Venezia Giulia","100 and over","Males","53"
"06","Friuli-Venezia Giulia","100 and over","Females","367"
"07","Liguria","0","Total","9536"
"07","Liguria","0","Males","4934"
"07","Liguria","0","Females","4602"
"07","Liguria","1","Total","9854"
"07","Liguria","1","Males","5134"
"07","Liguria","1","Females","4720"
"07","Liguria","2","Total","10126"
"07","Liguria","2","Males","5156"
"07","Liguria","2","Females","4970"
"07","Liguria","3","Total","10800"
"07","Liguria","3","Males","5601"
"07","Liguria","3","Females","5199"
"07","Liguria","4","Total","10926"
"07","Liguria","4","Males","5659"
"07","Liguria","4","Females","5267"
"07","Liguria","5","Total","11508"
"07","Liguria","5","Males","5902"
"07","Liguria","5","Females","5606"
"07","Liguria","6","Total","11349"
"07","Liguria","6","Males","5836"
"07","Liguria","6","Females","5513"
"07","Liguria","7","Total","11832"
"07","Liguria","7","Males","6023"
"07","Liguria","7","Females","5809"
"07","Liguria","8","Total","12370"
"07","Liguria","8","Males","6215"
"07","Liguria","8","Females","6155"
"07","Liguria","9","Total","12634"
"07","Liguria","9","Males","6417"
"07","Liguria","9","Females","6217"
"07","Liguria","10","Total","12337"
"07","Liguria","10","Males","6472"
"07","Liguria","10","Females","5865"
"07","Liguria","11","Total","12545"
"07","Liguria","11","Males","6393"
"07","Liguria","11","Females","6152"
"07","Liguria","12","Total","12450"
"07","Liguria","12","Males","6467"
"07","Liguria","12","Females","5983"
"07","Liguria","13","Total","12535"
