"Region code","Region","Age","Sex","Population"
"11","Marche","19","Males","7673"
"11","Marche","19","Females","6702"
"11","Marche","20","Total","14183"
"11","Marche","20","Males","7442"
"11","Marche","20","Females","6741"
"11","Marche","21","Total","14113"
"11","Marche","21","Males","7452"
"11","Marche","21","Females","6661"
"11","Marche","22","Total","14260"
"11","Marche","22","Males","7485"
"11","Marche","22","Females","6775"
"11","Marche","23","Total","14157"
"11","Marche","23","Males","7368"
"11","Marche","23","Females","6789"
"11","Marche","24","Total","14595"
"11","Marche","24","Males","7508"
"11","Marche","24","Females","7087"
"11","Marche","25","Total","15212"
"11","Marche","25","Males","7822"
"11","Marche","25","Females","7390"
"12","Lazio","15","Total","51980"
"12","Lazio","15","Males","26825"
"12","Lazio","15","Females","25155"
"12","Lazio","16","Total","52153"
"12","Lazio","16","Males","26887"
"12","Lazio","16","Females","25266"
"12","Lazio","17","Total","52892"
"12","Lazio","17","Males","27464"
"12","Lazio","17","Females","25428"
"12","Lazio","18","Total","52235"
"12","Lazio","18","Males","27195"
"12","Lazio","18","Females","25040"
"12","Lazio","19","Total","53457"
"12","Lazio","19","Males","28061"
"12","Lazio","19","Females","25396"
"12","Lazio","20","Total","53429"
"12","Lazio","20","Males","28045"
"12","Lazio","20","Females","25384"
"12","Lazio","21","Total","54022"
"12","Lazio","21","Males","28459"
"12","Lazio","21","Females","25563"
"12","Lazio","22","Total","54505"
"12","Lazio","22","Males","28788"
"12","Lazio","22","Females","25717"
"12","Lazio","23","Total","55283"
"12","Lazio","23","Males","28830"
"12","Lazio","23","Females","26453"
"12","Lazio","24","Total","56455"
"12","Lazio","24","Males","29096"
"12","Lazio","24","Females","27359"
"12","Lazio","25","Total","59105"
"12","Lazio","25","Males","30511"
"12","Lazio","25","Females","28594"
"13","Abruzzo","15","Total","11306"
"13","Abruzzo","15","Males","5859"
"13","Abruzzo","15","Females","5447"
"13","Abruzzo","16","Total","11713"
"13","Abruzzo","16","Males","6015"
"13","Abruzzo","16","Females","5698"
"13","Abruzzo","17","Total","11878"
"13","Abruzzo","17","Males","6262"
"13","Abruzzo","17","Females","5616"
"13","Abruzzo","18","Total","11860"
"13","Abruzzo","18","Males","6203"
"13","Abruzzo","18","Females","5657"
"13","Abruzzo","19","Total","12305"
"13","Abruzzo","19","Males","6445"
"13","Abruzzo","19","Females","5860"
"13","Abruzzo","20","Total","12262"
"13","Abruzzo","20","Males","6469"
"13","Abruzzo","20","Females","5793"
