Region code,Region,Age,Sex,Population
ITC2,Valle D'Aosta/Vallée D'Aoste,34,Females,690
ITC2,Valle D'Aosta/Vallée D'Aoste,35,Total,1392
ITC2,Valle D'Aosta/Vallée D'Aoste,35,Males,673
ITC2,Valle D'Aosta/Vallée D'Aoste,35,Females,719
ITC2,Valle D'Aosta/Vallée D'Aoste,36,Total,1334
ITC2,Valle D'Aosta/Vallée D'Aoste,36,Males,669
ITC2,Valle D'Aosta/Vallée D'Aoste,36,Females,665
ITC2,Valle D'Aosta/Vallée D'Aoste,37,Total,1457
ITC2,Valle D'Aosta/Vallée D'Aoste,37,Males,772
ITC2,Valle D'Aosta/Vallée D'Aoste,37,Females,685
ITC2,Valle D'Aosta/Vallée D'Aoste,38,Total,1432
ITC2,Valle D'Aosta/Vallée D'Aoste,38,Males,734
ITC2,Valle D'Aosta/Vallée D'Aoste,38,Females,698
ITC2,Valle D'Aosta/Vallée D'Aoste,39,Total,1693
ITC2,Valle D'Aosta/Vallée D'Aoste,39,Males,869
ITC2,Valle D'Aosta/Vallée D'Aoste,39,Females,824
ITC2,Valle D'Aosta/Vallée D'Aoste,40,Total,1633
ITC2,Valle D'Aosta/Vallée D'Aoste,40,Males,830
ITC2,Valle D'Aosta/Vallée D'Aoste,40,Females,803
ITC2,Valle D'Aosta/Vallée D'Aoste,41,Total,1772
ITC2,Valle D'Aosta/Vallée D'Aoste,41,Males,851
ITC2,Valle D'Aosta/Vallée D'Aoste,41,Females,921
ITC2,Valle D'Aosta/Vallée D'Aoste,42,Total,1862
ITC2,Valle D'Aosta/Vallée D'Aoste,42,Males,918
ITC2,Valle D'Aosta/Vallée D'Aoste,42,Females,944
ITC2,Valle D'Aosta/Vallée D'Aoste,43,Total,1954
ITC2,Valle D'Aosta/Vallée D'Aoste,43,Males,1001
ITC2,Valle D'Aosta/Vallée D'Aoste,43,Females,953
ITC2,Valle D'Aosta/Vallée D'Aoste,44,Total,2003
ITC2,Valle D'Aosta/Vallée D'Aoste,44,Males,998
ITC2,Valle D'Aosta/Vallée D'Aoste,44,Females,1005
ITC2,Valle D'Aosta/Vallée D'Aoste,45,Total,2027
ITC2,Valle D'Aosta/Vallée D'Aoste,45,Males,986
ITC2,Valle D'Aosta/Vallée D'Aoste,45,Females,1041
ITC2,Valle D'Aosta/Vallée D'Aoste,46,Total,2108
ITC2,Valle D'Aosta/Vallée D'Aoste,46,Males,1031
ITC2,Valle D'Aosta/Vallée D'Aoste,46,Females,1077
ITC2,Valle D'Aosta/Vallée D'Aoste,47,Total,2069
ITC2,Valle D'Aosta/Vallée D'Aoste,47,Males,1015
ITC2,Valle D'Aosta/Vallée D'Aoste,47,Females,1054
ITC2,Valle D'Aosta/Vallée D'Aoste,48,Total,2219
